Property_ID,Location,Property_Type,Bedrooms,Bathrooms,Area_sqm,Developer,Status,Price_EGP,Sale_Date
46244,Nasr City,Studio,5,1,87,Developer_4,Sold,3452485.07,2024-08-23
46245,6th October City,Duplex,1,2,60,Developer_6,Sold,3155757.24,2024-11-10
46246,6th October City,Studio,2,4,437,Developer_2,Sold,22647577.43,2024-08-09
46247,Zayed City,Apartment,2,4,120,Developer_1,Sold,6352645.04,2024-06-18
46248,Downtown Cairo,Retail Space,5,4,90,Developer_1,Sold,9320619.25,2024-01-08
46249,Nasr City,Commercial Office,5,3,440,Developer_7,Sold,24723620.52,2024-07-02
46250,Downtown Cairo,Studio,5,3,393,Developer_4,Sold,24560776.54,2024-12-21
46251,Maadi,Villa,3,1,382,Developer_4,Sold,37869064.8,2024-04-13
46252,Heliopolis,Commercial Office,1,3,297,Developer_9,Sold,17249990.71,2024-10-21
46253,Maadi,Duplex,5,1,194,Developer_7,Sold,9097287.52,2024-12-03
46254,Downtown Cairo,Retail Space,2,1,147,Developer_6,Sold,13024117.43,2024-10-12
46255,Zayed City,Apartment,3,1,262,Developer_6,Sold,12369801.03,2024-04-13
46256,Heliopolis,Apartment,1,3,218,Developer_8,Sold,8780698.14,2024-02-20
46257,Maadi,Villa,4,1,211,Developer_6,Sold,17691195.08,2024-01-02
46258,New Cairo,Studio,5,4,314,Developer_1,Sold,17840344.97,2024-12-30
46259,Maadi,Villa,5,4,453,Developer_2,Sold,43154104.45,2024-05-31
46260,Downtown Cairo,Studio,4,4,131,Developer_1,Sold,7995044.32,2024-10-01
46261,Heliopolis,Villa,5,2,315,Developer_1,Sold,26497076.51,2024-12-08
46262,New Cairo,Villa,1,1,200,Developer_9,Sold,21635169.7,2024-07-01
46263,Zayed City,Apartment,3,3,422,Developer_1,Sold,19294138.53,2024-11-21
46264,Zayed City,Studio,2,3,399,Developer_2,Available,19019418.17,2024-05-24
46265,New Cairo,Villa,4,1,180,Developer_6,Sold,23046428.96,2024-11-16
46266,Heliopolis,Retail Space,1,1,223,Developer_9,Sold,13464882.71,2024-04-23
46267,Heliopolis,Retail Space,1,4,87,Developer_2,Sold,5543536.31,2024-04-10
46268,Maadi,Duplex,4,4,130,Developer_7,Available,4922026.58,2024-10-28
46269,Zayed City,Retail Space,3,3,388,Developer_6,Available,31943919.71,2024-03-18
46270,Zayed City,Retail Space,3,4,477,Developer_3,Sold,33365193.23,2024-10-20
46271,New Cairo,Retail Space,2,4,134,Developer_3,Sold,11722986.47,2024-06-10
46272,Zayed City,Apartment,2,3,358,Developer_3,Sold,19216677.34,2024-01-04
46273,Downtown Cairo,Apartment,2,1,199,Developer_10,Sold,12113001.05,2024-01-22
46274,Maadi,Apartment,3,1,169,Developer_3,Sold,8192592.39,2024-12-06
46275,Zayed City,Apartment,5,3,451,Developer_2,Sold,22339709.9,2024-06-13
46276,New Cairo,Villa,5,2,53,Developer_8,Sold,6431486.56,2024-12-02
46277,Maadi,Retail Space,5,4,359,Developer_10,Sold,26802272.04,2024-06-06
46278,Nasr City,Villa,4,4,310,Developer_5,Available,26630978.33,2024-08-01
46279,New Cairo,Retail Space,4,1,414,Developer_9,Sold,32992954.74,2024-07-18
46280,Nasr City,Apartment,4,1,238,Developer_5,Sold,8424371.62,2024-05-23
46281,Zayed City,Villa,4,3,459,Developer_9,Sold,54221401.61,2024-02-14
46282,Maadi,Villa,3,2,234,Developer_1,Sold,25486397.39,2024-01-29
46283,Zayed City,Studio,4,2,218,Developer_1,Available,11071641.43,2024-11-14
46284,Maadi,Duplex,2,4,329,Developer_8,Sold,14567649.19,2024-02-08
46285,6th October City,Studio,4,4,251,Developer_9,Available,12058150.92,2024-10-09
46286,Zayed City,Commercial Office,1,3,420,Developer_9,Sold,27705319.61,2024-05-24
46287,Zayed City,Studio,5,3,172,Developer_10,Sold,7415561.41,2024-04-16
46288,Zayed City,Duplex,1,1,338,Developer_1,Sold,17291391.28,2024-07-13
46289,Heliopolis,Duplex,1,4,376,Developer_6,Available,17365498.31,2024-11-16
46290,New Cairo,Studio,2,4,349,Developer_6,Sold,17846842.81,2024-06-13
46291,Heliopolis,Retail Space,3,2,143,Developer_2,Sold,7738683.87,2024-05-30
46292,Maadi,Studio,2,4,243,Developer_10,Sold,10353275.86,2024-11-26
46293,Maadi,Retail Space,3,4,433,Developer_10,Available,26680255.74,2024-09-23
46294,Maadi,Commercial Office,2,2,288,Developer_5,Sold,16812765.16,2024-09-24
46295,New Cairo,Retail Space,3,1,269,Developer_7,Sold,24595225.95,2024-02-22
46296,Maadi,Apartment,4,2,201,Developer_6,Sold,8143529.88,2024-07-17
46297,Heliopolis,Duplex,2,3,298,Developer_8,Sold,10889337.99,2024-12-29
46298,Downtown Cairo,Apartment,1,1,352,Developer_8,Sold,18510017.55,2024-11-19
46299,Heliopolis,Retail Space,2,4,141,Developer_4,Sold,9404217.2,2024-09-16
46300,Downtown Cairo,Commercial Office,1,2,332,Developer_5,Sold,25751433.68,2024-09-24
46301,Zayed City,Villa,3,1,144,Developer_2,Sold,16780020.55,2024-09-26
46302,Nasr City,Villa,4,3,319,Developer_2,Sold,29979175.73,2024-12-02
46303,Downtown Cairo,Retail Space,4,2,463,Developer_8,Sold,39246008.9,2024-10-11
46304,6th October City,Apartment,4,4,337,Developer_10,Sold,15979708.31,2024-02-12
46305,Maadi,Studio,1,4,428,Developer_3,Available,17049230.03,2024-12-22
46306,New Cairo,Duplex,5,4,467,Developer_9,Sold,28043047.66,2024-12-09
46307,Downtown Cairo,Apartment,5,3,352,Developer_8,Sold,20455744.68,2024-03-09
46308,New Cairo,Studio,2,1,479,Developer_4,Sold,25794992.57,2024-03-09
46309,Maadi,Commercial Office,5,3,212,Developer_4,Sold,13382974.15,2024-09-17
46310,Nasr City,Studio,5,4,408,Developer_2,Available,15182111.92,2024-03-21
46311,Heliopolis,Commercial Office,5,3,86,Developer_1,Available,5442202.62,2024-10-01
46312,Maadi,Apartment,5,2,78,Developer_1,Sold,3240708.06,2024-01-25
46313,New Cairo,Villa,1,2,379,Developer_2,Available,50830681.29,2024-01-11
46314,6th October City,Retail Space,4,1,295,Developer_2,Sold,19457266.26,2024-11-06
46315,Nasr City,Duplex,3,3,362,Developer_4,Sold,15601860.52,2024-09-05
46316,Maadi,Apartment,1,4,235,Developer_1,Sold,10301751.24,2024-07-28
46317,Downtown Cairo,Villa,5,2,60,Developer_4,Sold,7554966.72,2024-08-05
46318,6th October City,Commercial Office,5,4,98,Developer_7,Sold,6878747.34,2024-06-30
46319,Maadi,Duplex,1,4,347,Developer_4,Sold,15645657.14,2024-10-06
46320,Nasr City,Studio,3,3,231,Developer_2,Sold,10335657.85,2024-11-16
46321,New Cairo,Apartment,4,4,411,Developer_10,Available,23515463.26,2024-06-12
46322,Heliopolis,Studio,5,1,98,Developer_9,Sold,4185698.01,2024-04-08
46323,Downtown Cairo,Duplex,2,3,288,Developer_5,Available,19065942.33,2024-04-04
46324,Heliopolis,Apartment,3,3,419,Developer_8,Sold,15858116.28,2024-09-29
46325,Nasr City,Apartment,5,2,301,Developer_7,Sold,12821030.26,2024-05-28
46326,Zayed City,Retail Space,2,4,155,Developer_10,Sold,11527952.98,2024-07-04
46327,Heliopolis,Studio,1,4,213,Developer_8,Sold,7455856.29,2024-01-25
46328,Maadi,Studio,4,1,491,Developer_2,Sold,19213257.61,2024-02-19
46329,6th October City,Villa,2,3,434,Developer_5,Sold,49531747.93,2024-04-18
46330,6th October City,Retail Space,5,2,293,Developer_6,Sold,19057273.36,2024-10-16
46331,Downtown Cairo,Studio,2,1,58,Developer_5,Sold,3612417.69,2024-12-01
46332,Heliopolis,Commercial Office,1,2,178,Developer_8,Available,9032046.38,2024-07-01
46333,Nasr City,Villa,5,4,169,Developer_9,Sold,14922520.37,2024-06-06
46334,Downtown Cairo,Studio,3,3,213,Developer_5,Sold,12398061.81,2024-04-01
46335,Nasr City,Apartment,2,3,268,Developer_8,Sold,11661012.74,2024-07-16
46336,Nasr City,Studio,3,3,442,Developer_9,Available,19448914.32,2024-07-10
46337,6th October City,Retail Space,1,2,267,Developer_3,Sold,21737324.58,2024-11-25
46338,New Cairo,Duplex,2,3,230,Developer_4,Sold,13640218.81,2024-11-10
46339,6th October City,Villa,4,3,362,Developer_9,Sold,39734399.48,2024-11-01
46340,New Cairo,Apartment,1,2,238,Developer_4,Sold,13704840.38,2024-12-07
46341,Downtown Cairo,Studio,2,4,151,Developer_5,Available,8515398.98,2024-07-29
46342,Downtown Cairo,Duplex,2,2,250,Developer_6,Available,16013801.3,2024-09-16
46343,Downtown Cairo,Villa,4,3,447,Developer_5,Sold,65155824.7,2024-02-11
46344,Nasr City,Villa,2,2,356,Developer_9,Sold,31138842.65,2024-08-01
46345,Zayed City,Villa,2,2,103,Developer_4,Sold,11623689.19,2024-08-15
46346,6th October City,Apartment,3,2,158,Developer_6,Sold,6922777.73,2024-05-19
46347,Nasr City,Studio,3,1,334,Developer_7,Sold,13747740.1,2024-02-16
46348,6th October City,Apartment,5,4,494,Developer_5,Sold,26792009.65,2024-09-22
46349,Nasr City,Commercial Office,2,2,246,Developer_9,Sold,14566080.43,2024-08-16
46350,6th October City,Studio,1,1,54,Developer_2,Sold,2566872.6,2024-08-08
46351,Maadi,Commercial Office,1,1,62,Developer_4,Available,3125157.76,2024-04-17
46352,6th October City,Studio,2,1,366,Developer_4,Available,16180595.56,2024-06-08
46353,Maadi,Villa,5,3,481,Developer_7,Sold,40204543.54,2024-01-13
46354,New Cairo,Apartment,3,1,421,Developer_6,Sold,21261422.19,2024-08-24
46355,6th October City,Commercial Office,3,1,400,Developer_6,Available,27801919.01,2024-04-29
46356,New Cairo,Villa,5,4,275,Developer_5,Available,29569404.43,2024-09-21
46357,Zayed City,Villa,2,3,363,Developer_5,Sold,44308701.9,2024-05-25
46358,Heliopolis,Retail Space,5,3,339,Developer_10,Sold,21164591.05,2024-10-31
46359,Heliopolis,Commercial Office,1,4,388,Developer_2,Sold,22267472.18,2024-09-28
46360,Maadi,Studio,2,1,392,Developer_5,Sold,17873304.49,2024-11-22
46361,6th October City,Commercial Office,2,3,422,Developer_10,Sold,28986569.92,2024-03-24
46362,Heliopolis,Apartment,5,1,409,Developer_8,Sold,17173039.54,2024-10-27
46363,New Cairo,Duplex,5,3,165,Developer_3,Sold,9160342.05,2024-07-30
46364,Heliopolis,Studio,4,2,72,Developer_4,Sold,2873362.9,2024-02-22
46365,Heliopolis,Villa,4,4,307,Developer_4,Sold,24077013.04,2024-08-15
46366,Nasr City,Retail Space,3,3,469,Developer_9,Sold,27166907.65,2024-12-10
46367,Heliopolis,Commercial Office,4,3,413,Developer_10,Available,22709509.13,2024-05-15
46368,New Cairo,Retail Space,3,1,308,Developer_5,Sold,26370008.86,2024-02-09
46369,Heliopolis,Retail Space,1,1,346,Developer_3,Sold,24199809.82,2024-03-17
46370,6th October City,Duplex,4,1,388,Developer_6,Sold,19309484.77,2024-07-05
46371,Heliopolis,Retail Space,5,4,143,Developer_4,Sold,8441899.51,2024-02-29
46372,Zayed City,Commercial Office,3,2,474,Developer_6,Sold,35215639.02,2024-12-13
46373,Heliopolis,Duplex,3,2,153,Developer_6,Sold,6186420.26,2024-07-17
46374,Maadi,Studio,1,2,170,Developer_7,Sold,8076640.23,2024-10-23
46375,Nasr City,Commercial Office,4,1,472,Developer_4,Available,28912320.95,2024-01-09
46376,Downtown Cairo,Commercial Office,5,4,122,Developer_3,Sold,9448695.13,2024-10-24
46377,New Cairo,Duplex,3,1,420,Developer_7,Sold,23295705.08,2024-09-02
46378,Heliopolis,Apartment,1,3,345,Developer_10,Sold,13319416.37,2024-01-09
46379,Heliopolis,Retail Space,1,1,337,Developer_9,Sold,19922562.1,2024-09-29
46380,6th October City,Villa,4,4,284,Developer_9,Sold,32524683.62,2024-12-13
46381,Downtown Cairo,Duplex,5,3,217,Developer_10,Sold,13814694.37,2024-11-14
46382,6th October City,Retail Space,4,4,323,Developer_3,Sold,23347334.88,2024-11-04
46383,Maadi,Commercial Office,3,4,167,Developer_8,Sold,9048677.79,2024-08-03
46384,Downtown Cairo,Duplex,5,2,294,Developer_10,Sold,17754114.46,2024-04-05
46385,Nasr City,Duplex,4,3,457,Developer_9,Sold,17963708.76,2024-03-20
46386,New Cairo,Commercial Office,5,2,451,Developer_1,Sold,36707745.19,2024-09-18
46387,New Cairo,Commercial Office,1,1,284,Developer_5,Sold,22989977.69,2024-12-04
46388,New Cairo,Apartment,1,2,53,Developer_7,Sold,2805371.02,2024-03-02
46389,Maadi,Apartment,2,4,439,Developer_6,Sold,16670654.42,2024-10-26
46390,Maadi,Apartment,1,4,355,Developer_2,Sold,15024478.7,2024-02-19
46391,Heliopolis,Retail Space,4,4,459,Developer_2,Sold,24820768.01,2024-07-03
46392,Nasr City,Commercial Office,1,2,487,Developer_1,Sold,27148066.12,2024-07-28
46393,New Cairo,Studio,3,4,106,Developer_6,Sold,5127994.9,2024-04-29
46394,New Cairo,Apartment,1,4,407,Developer_9,Sold,23385659.38,2024-05-30
46395,Heliopolis,Villa,4,3,434,Developer_9,Sold,40417644.49,2024-01-31
46396,Nasr City,Retail Space,3,4,136,Developer_8,Sold,7662983.6,2024-10-17
46397,Downtown Cairo,Retail Space,2,4,378,Developer_3,Sold,35646237.91,2024-04-16
46398,Nasr City,Studio,1,3,141,Developer_4,Sold,5017462.75,2024-08-10
46399,Nasr City,Apartment,2,2,191,Developer_1,Available,6462258.95,2024-05-07
46400,6th October City,Villa,4,3,455,Developer_1,Sold,53050183.88,2024-01-26
46401,Nasr City,Commercial Office,5,3,246,Developer_4,Sold,14020372.33,2024-10-14
46402,Zayed City,Villa,4,4,384,Developer_10,Sold,42482298.25,2024-02-03
46403,Maadi,Apartment,1,3,192,Developer_4,Sold,7467557.41,2024-09-16
46404,Nasr City,Duplex,2,1,340,Developer_3,Sold,11707680.38,2024-06-05
46405,6th October City,Duplex,4,1,208,Developer_5,Sold,8471262.03,2024-07-24
46406,Downtown Cairo,Villa,2,1,394,Developer_10,Sold,51050266.95,2024-08-09
46407,Zayed City,Commercial Office,3,1,379,Developer_4,Available,26226010.79,2024-05-22
46408,6th October City,Studio,2,1,471,Developer_10,Sold,22956954.23,2024-09-02
46409,6th October City,Duplex,4,4,228,Developer_7,Sold,11934508.07,2024-08-04
46410,Heliopolis,Retail Space,3,3,212,Developer_5,Sold,14327105.15,2024-01-07
46411,6th October City,Studio,4,4,276,Developer_8,Available,12149640.08,2024-06-08
46412,6th October City,Commercial Office,5,3,169,Developer_5,Sold,10417664.77,2024-08-05
46413,New Cairo,Duplex,1,4,168,Developer_2,Available,10208507.75,2024-11-12
46414,Maadi,Commercial Office,4,4,235,Developer_1,Sold,13502824.24,2024-03-01
46415,Heliopolis,Apartment,3,1,359,Developer_4,Available,12902807.37,2024-02-01
46416,Heliopolis,Studio,5,1,439,Developer_1,Available,17904458.22,2024-03-13
46417,New Cairo,Apartment,2,2,95,Developer_10,Available,5603695.17,2024-12-18
46418,Zayed City,Commercial Office,4,3,160,Developer_1,Available,11805780.89,2024-04-22
46419,New Cairo,Commercial Office,4,3,386,Developer_1,Available,26625134.19,2024-02-20
46420,Heliopolis,Villa,2,3,368,Developer_9,Sold,34154428.72,2024-02-02
46421,Zayed City,Villa,3,3,121,Developer_7,Sold,13835779.97,2024-11-12
46422,Heliopolis,Duplex,2,3,86,Developer_1,Sold,3679183.73,2024-10-19
46423,Nasr City,Apartment,5,4,495,Developer_10,Available,19557409.42,2024-12-04
46424,Zayed City,Apartment,4,2,208,Developer_7,Available,10109858.88,2024-05-16
46425,Heliopolis,Commercial Office,2,2,248,Developer_7,Sold,13663519.89,2024-07-31
46426,New Cairo,Villa,4,2,103,Developer_5,Sold,13414025.35,2024-11-18
46427,Heliopolis,Studio,4,4,113,Developer_1,Sold,4541657.8,2024-07-01
46428,New Cairo,Commercial Office,4,4,83,Developer_5,Sold,6297180.8,2024-12-15
46429,Zayed City,Apartment,2,3,425,Developer_6,Sold,22438398.53,2024-08-27
46430,New Cairo,Apartment,2,3,450,Developer_7,Sold,25002674.56,2024-10-13
46431,Zayed City,Commercial Office,1,2,495,Developer_1,Available,30700094.82,2024-02-21
46432,6th October City,Commercial Office,2,4,278,Developer_2,Sold,16516412.28,2024-02-24
46433,Maadi,Retail Space,5,1,369,Developer_3,Sold,23000796.18,2024-03-29
46434,Downtown Cairo,Commercial Office,3,1,62,Developer_7,Available,5019626.13,2024-07-16
46435,Zayed City,Apartment,1,3,383,Developer_3,Sold,18818710.63,2024-04-27
46436,Downtown Cairo,Retail Space,4,1,71,Developer_10,Sold,5635127.55,2024-08-16
46437,Downtown Cairo,Studio,2,4,139,Developer_4,Sold,7725686.93,2024-01-01
46438,6th October City,Apartment,3,4,406,Developer_9,Sold,17313767.08,2024-08-31
46439,6th October City,Commercial Office,3,2,493,Developer_5,Sold,30644010.73,2024-08-28
46440,6th October City,Villa,3,1,159,Developer_8,Sold,16694325.29,2024-03-09
46441,Downtown Cairo,Studio,4,3,125,Developer_1,Sold,7342667.59,2024-06-16
46442,6th October City,Retail Space,1,4,316,Developer_8,Sold,22354187.43,2024-03-06
46443,Zayed City,Retail Space,3,1,291,Developer_6,Sold,22358992.37,2024-10-05
46444,Downtown Cairo,Duplex,1,4,102,Developer_1,Sold,6053533.25,2024-08-21
46445,Downtown Cairo,Retail Space,5,4,299,Developer_4,Available,25754197.45,2024-01-20
46446,New Cairo,Apartment,5,2,100,Developer_10,Available,5038145.03,2024-05-12
46447,6th October City,Studio,3,1,100,Developer_5,Available,5354704.05,2024-08-19
46448,Nasr City,Studio,3,4,146,Developer_5,Sold,6254485.68,2024-05-02
46449,6th October City,Commercial Office,5,4,132,Developer_3,Sold,8908472.93,2024-03-20
46450,New Cairo,Studio,1,4,443,Developer_7,Sold,24602537.49,2024-10-11
46451,New Cairo,Retail Space,1,3,244,Developer_1,Sold,20621940.32,2024-12-25
46452,Maadi,Apartment,1,4,147,Developer_9,Sold,5954126.02,2024-02-05
46453,Maadi,Villa,2,4,238,Developer_5,Sold,20372598.74,2024-01-19
46454,Downtown Cairo,Studio,5,3,302,Developer_9,Sold,18015390.03,2024-08-12
46455,6th October City,Retail Space,2,1,415,Developer_7,Sold,31900825.17,2024-12-27
46456,6th October City,Apartment,2,4,465,Developer_5,Available,23873980.97,2024-01-14
46457,Heliopolis,Retail Space,5,1,489,Developer_4,Sold,29398805.85,2024-10-04
46458,Downtown Cairo,Retail Space,2,4,230,Developer_5,Sold,21187028.41,2024-08-15
46459,Heliopolis,Retail Space,2,3,159,Developer_6,Sold,9495897.39,2024-06-18
46460,Maadi,Commercial Office,4,1,464,Developer_10,Sold,30127981.85,2024-02-06
46461,6th October City,Studio,5,3,223,Developer_6,Sold,10474187.82,2024-07-01
46462,Heliopolis,Duplex,3,3,284,Developer_9,Sold,12201261.24,2024-11-15
46463,Nasr City,Duplex,3,2,458,Developer_2,Available,16137210.64,2024-06-11
46464,Zayed City,Villa,1,4,396,Developer_9,Sold,42523982.58,2024-03-12
46465,Maadi,Commercial Office,1,4,210,Developer_1,Sold,11436227.63,2024-04-06
46466,Maadi,Apartment,3,1,101,Developer_5,Sold,4324687.87,2024-11-15
46467,New Cairo,Studio,1,4,85,Developer_5,Sold,4836817.26,2024-08-26
46468,6th October City,Apartment,2,3,475,Developer_10,Sold,22339580.9,2024-02-08
46469,Maadi,Duplex,3,4,109,Developer_4,Sold,4390823.04,2024-08-09
46470,Maadi,Commercial Office,3,3,152,Developer_9,Sold,8836260.39,2024-10-09
46471,Heliopolis,Apartment,1,2,305,Developer_5,Sold,11959397.49,2024-06-01
46472,Nasr City,Studio,1,3,262,Developer_1,Sold,9564268.07,2024-12-23
46473,Downtown Cairo,Commercial Office,2,3,211,Developer_3,Sold,18265765.57,2024-02-13
46474,6th October City,Studio,2,1,324,Developer_4,Sold,16170949.14,2024-04-22
46475,Zayed City,Studio,4,3,377,Developer_5,Available,20886036.94,2024-02-04
46476,Nasr City,Commercial Office,3,2,131,Developer_6,Available,6333771.76,2024-08-01
46477,Zayed City,Commercial Office,2,1,381,Developer_4,Sold,24982914.04,2024-05-04
46478,New Cairo,Retail Space,2,2,263,Developer_8,Sold,23065010.1,2024-12-26
46479,Maadi,Studio,2,1,126,Developer_8,Sold,5234865.67,2024-06-27
46480,Heliopolis,Duplex,2,4,61,Developer_7,Available,2487923.85,2024-10-27
46481,Nasr City,Studio,3,2,116,Developer_2,Available,3978242.21,2024-09-18
46482,Zayed City,Commercial Office,1,3,391,Developer_9,Sold,28729926.13,2024-01-06
46483,6th October City,Retail Space,1,1,215,Developer_2,Sold,14746372.02,2024-07-05
46484,New Cairo,Villa,5,3,319,Developer_8,Sold,38512588.31,2024-06-05
46485,Downtown Cairo,Apartment,1,4,487,Developer_7,Sold,25805421.57,2024-10-09
46486,New Cairo,Studio,1,2,491,Developer_6,Sold,27382086.1,2024-06-18
46487,Maadi,Retail Space,5,4,495,Developer_3,Available,34939460.79,2024-09-05
46488,Maadi,Apartment,4,4,277,Developer_7,Sold,13104738.33,2024-08-19
46489,Zayed City,Studio,4,4,162,Developer_1,Sold,7490216.49,2024-11-23
46490,Zayed City,Retail Space,5,3,161,Developer_6,Sold,12548575.83,2024-10-26
46491,New Cairo,Studio,5,2,350,Developer_4,Sold,18399061.6,2024-09-09
46492,Zayed City,Retail Space,3,1,58,Developer_3,Sold,3879169.93,2024-05-19
46493,Maadi,Villa,5,1,114,Developer_6,Available,10276381.27,2024-08-27
46494,New Cairo,Commercial Office,3,1,492,Developer_4,Sold,33908400.17,2024-06-18
46495,New Cairo,Retail Space,4,1,309,Developer_2,Sold,27504525.42,2024-01-30
46496,Downtown Cairo,Duplex,3,3,204,Developer_8,Sold,12508516.36,2024-08-10
46497,6th October City,Retail Space,1,3,234,Developer_6,Sold,17560080.96,2024-03-11
46498,6th October City,Commercial Office,1,3,236,Developer_8,Sold,16985822.73,2024-06-13
46499,Zayed City,Apartment,5,3,221,Developer_8,Sold,10153170.43,2024-11-03
46500,Zayed City,Apartment,4,3,263,Developer_6,Available,11585414.54,2024-04-28
46501,Maadi,Studio,5,4,285,Developer_6,Available,12259192.67,2024-03-22
46502,Maadi,Commercial Office,4,1,307,Developer_5,Sold,16628618.87,2024-02-29
46503,6th October City,Villa,3,2,74,Developer_10,Available,8182942.66,2024-08-01
46504,New Cairo,Duplex,1,1,385,Developer_5,Sold,19858144.07,2024-06-19
46505,Nasr City,Commercial Office,2,1,359,Developer_7,Available,20508177.07,2024-03-27
46506,Heliopolis,Studio,2,3,83,Developer_5,Sold,3398165.02,2024-10-22
46507,Heliopolis,Apartment,3,4,199,Developer_9,Sold,9013634.78,2024-04-28
46508,Downtown Cairo,Commercial Office,2,1,443,Developer_4,Sold,41111875.37,2024-04-14
46509,Nasr City,Apartment,4,4,53,Developer_10,Available,2003650.13,2024-02-27
46510,Downtown Cairo,Retail Space,3,4,445,Developer_9,Sold,42264266.94,2024-08-28
46511,Zayed City,Studio,2,3,149,Developer_3,Available,7219503.51,2024-05-24
46512,Heliopolis,Apartment,2,3,290,Developer_5,Sold,12150044.91,2024-02-01
